Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress ScoreÂ®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Total Sets,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Distance,Total Descent,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,1/6/2023 08:44,FALSE,Carrera,10.01,586,01:00:39,154,177,5,194,210,06:04,04:57,53,59,0.85,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:52.5,7,0,10.01,59,01:00:18,01:05:18,7,32
Running,1/5/2023 07:38,FALSE,Carrera,10.01,586,00:59:56,153,176,5,193,208,05:59,04:32,47,53,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:51.4,7,0,10.01,53,00:59:41,01:02:39,7,31
Running,6/21/2023 06:36,FALSE,Running,10.65,587,01:01:18,154,176,4.7,189,201,05:45,04:05,49,59,0.92,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:53.0,7,0,10.65,59,01:01:12,01:05:55,7,37
Running,12/6/2023 07:06,FALSE,Running,10.01,589,00:57:15,156,180,4.8,195,206,05:43,04:26,54,62,0.9,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:01.5,11,0,10.01,62,00:57:05,01:04:19,7,35
Running,1/3/2023 08:32,FALSE,Carrera,10.01,591,01:01:01,158,180,5,192,208,06:06,05:02,75,61,0.85,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:01.9,7,0,10.01,61,01:00:28,01:04:44,2,31
Running,2/28/2023 06:52,FALSE,Carrera,9.73,592,01:02:55,161,186,4.9,189,201,06:28,05:16,58,58,0.82,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:24.6,7,0,9.73,58,01:02:40,01:10:12,7,31
Running,10/7/2022 09:54,FALSE,Carrera,9.92,592,01:10:04,163,183,5,177,204,07:04,04:59,77,80,0.8,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:27.0,7,0,9.92,80,01:09:40,01:13:14,6,68
Running,10/3/2023 06:50,FALSE,Running,10.57,593,01:02:20,150,168,4.8,192,226,05:54,05:02,55,58,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:59.4,11,0,10.57,58,01:02:17,01:06:34,7,36
Running,2/20/2023 06:51,FALSE,Carrera,10.01,593,01:03:45,153,173,5,191,201,06:22,05:12,50,55,0.82,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:02.9,7,0,10.01,55,01:03:37,01:07:19,6,31
Running,2/7/2024 07:04,FALSE,Running,10.1,594,00:59:45,152,172,4.3,194,203,05:55,05:03,57,63,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:29.8,11,0,10.1,63,00:59:41,01:03:52,7,32
Running,11/15/2022 08:41,FALSE,Carrera,10.06,594,01:05:11,154,173,5,188,213,06:29,04:41,67,75,0.82,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:01.6,7,0,10.06,75,01:04:20,01:08:40,11,59
Running,11/6/2022 08:59,FALSE,Carrera,10.01,594,01:04:11,157,176,5,191,208,06:25,05:01,77,75,0.82,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:58.7,7,0,10.01,75,01:03:42,01:09:30,7,68
Running,10/28/2022 07:22,FALSE,Carrera,10.51,594,01:09:27,154,172,5,188,218,06:37,05:20,52,50,0.8,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:47.3,7,0,10.51,50,01:08:53,01:14:55,--,26
Running,10/25/2022 08:29,FALSE,Carrera,10.44,594,01:11:36,155,173,4.8,187,208,06:52,05:19,94,93,0.78,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:58.3,7,0,10.44,93,01:10:42,01:16:38,6,67
Running,1/8/2024 07:05,FALSE,Running,10.24,595,00:57:44,150,164,4.9,197,206,05:38,04:35,63,68,0.9,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:05.1,11,0,10.24,68,00:57:40,01:01:09,7,35
Running,12/29/2023 07:06,FALSE,Running,10.02,595,00:58:58,158,182,4.6,193,206,05:53,04:07,45,53,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:04.9,11,0,10.02,53,00:58:56,01:08:45,7,35
Running,4/12/2023 07:33,FALSE,Carrera,10.5,595,01:10:13,138,153,4,194,206,06:41,05:21,66,62,0.77,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,05:11.7,7,0,10.5,62,01:10:09,01:20:06,7,41
Running,12/25/2022 06:53,FALSE,Carrera,10.08,596,01:02:54,148,168,4.9,194,212,06:14,04:43,56,59,0.83,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:09.5,7,0,10.08,59,01:02:12,01:09:10,7,31
Running,2/21/2024 06:52,FALSE,Running,10.12,598,00:59:47,153,181,4.6,194,208,05:55,04:45,54,63,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:33.5,11,0,10.12,63,00:59:37,01:05:41,6,31
Running,1/1/2024 07:04,FALSE,Running,10.11,599,00:59:21,150,175,4.6,194,206,05:52,04:38,93,66,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:28.8,11,0,10.11,66,00:59:17,01:06:41,-11,36
Running,12/12/2023 07:31,FALSE,Running,10.23,599,00:59:52,151,168,4.4,198,208,05:51,04:20,55,63,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:02.6,11,0,10.23,63,00:59:49,01:04:33,7,36
Running,12/11/2023 06:48,FALSE,Running,10.28,599,01:00:00,145,163,4.5,196,208,05:50,04:38,53,59,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:18.8,11,0,10.28,59,00:59:55,01:04:03,7,35
Treadmill Running,6/12/2022 08:48,FALSE,Entrenamiento en cinta,6.27,599,01:09:45,159,186,5,157,190,11:08,08:43,--,--,0.57,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,16:08.9,4,0,6.27,--,01:02:05,01:09:47,--,--
Running,6/16/2023 06:36,FALSE,Running,10.59,600,01:03:23,150,174,4.6,188,201,05:59,04:31,48,56,0.89,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:50.2,7,0,10.59,56,01:03:16,01:08:55,7,37
Running,2/25/2024 07:01,FALSE,Running,10.07,602,01:03:08,146,178,4,192,206,06:16,04:29,60,67,0.83,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:18.4,11,0,10.07,67,01:02:50,01:13:00,7,31
Running,6/26/2023 06:36,FALSE,Running,10.74,602,01:08:44,150,173,4.7,174,201,06:24,04:53,44,51,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,05:10.9,11,0,10.74,51,01:04:13,01:16:38,7,37
Running,12/26/2022 13:04,FALSE,Carrera,10.32,602,01:02:39,156,179,5,192,210,06:04,04:29,48,54,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:42.2,7,0,10.32,54,01:02:22,01:07:03,10,39
Running,12/23/2022 06:50,FALSE,Carrera,10.23,602,01:05:57,148,173,4.8,190,199,06:27,05:22,47,82,0.82,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:24.3,7,0,10.23,82,01:05:40,01:10:11,1,55
Running,2/5/2024 07:05,FALSE,Running,10.26,603,01:02:08,148,167,4.1,194,206,06:04,04:44,51,56,0.85,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:19.7,11,0,10.26,56,01:02:07,01:06:11,7,35
Running,6/30/2022 06:56,FALSE,Carrera,10.04,603,01:14:50,157,176,4.7,178,201,07:27,06:16,71,56,0.75,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:03.0,7,0,10.04,56,01:14:13,01:16:32,42,68
Running,2/12/2024 07:03,FALSE,Running,10.34,604,00:59:10,156,174,4.9,194,203,05:43,04:17,59,68,0.9,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:35.3,11,0,10.34,68,00:59:03,01:04:29,7,36
Running,4/13/2023 07:34,FALSE,Carrera,10.85,604,01:07:40,147,170,4.7,194,206,06:14,05:09,79,82,0.83,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,07:12.4,7,0,10.85,82,01:07:16,01:13:17,7,41
Running,2/22/2024 08:22,FALSE,Running,10.12,605,00:58:24,159,175,4.7,198,210,05:46,04:27,51,52,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:31.2,11,0,10.12,52,00:58:22,01:05:44,6,31
Running,1/22/2024 07:06,FALSE,Running,10.14,606,00:59:54,160,199,4.5,193,203,05:54,04:16,56,64,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:37.0,11,0,10.14,64,00:59:50,01:05:43,7,36
Treadmill Running,7/18/2023 18:52,FALSE,Treadmill Running,10.8,606,01:04:06,159,175,5,184,196,05:56,05:47,--,--,0.83,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:30.6,7,0,10.8,--,01:03:15,01:04:06,--,--
Treadmill Running,1/17/2023 18:34,FALSE,Entrenamiento en cinta,9.4,606,01:09:08,149,169,4.3,177,199,07:21,05:44,--,--,0.74,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,07:45.2,6,0,9.4,--,01:07:45,01:10:21,--,--
Running,5/15/2023 07:05,FALSE,Running,10.74,607,01:04:55,146,170,4.8,187,201,06:03,04:30,57,63,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,05:28.1,7,0,10.74,63,01:04:49,01:08:57,7,37
Running,11/16/2022 08:33,FALSE,Carrera,10.36,609,01:06:55,153,172,4.9,194,234,06:27,05:00,87,92,0.8,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:02.2,8,0,10.36,92,01:06:41,01:11:10,7,67
Running,8/26/2023 06:36,FALSE,Running,11.06,610,01:12:38,145,176,4.2,188,240,06:34,04:10,80,88,0.81,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:14.8,12,0,11.06,88,01:12:07,01:26:00,7,58
Running,2/22/2023 06:42,FALSE,Carrera,10.01,610,01:04:42,157,176,5,193,206,06:28,04:59,51,48,0.8,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:50.2,7,0,10.01,48,01:04:13,01:06:44,7,31
Running,12/13/2023 07:20,FALSE,Running,10.27,611,01:01:42,152,172,4.4,195,206,06:00,05:06,59,66,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:28.9,11,0,10.27,66,01:01:11,01:06:02,7,35
Running,12/27/2023 07:06,FALSE,Running,9.74,613,01:00:32,169,197,4.7,192,218,06:13,05:25,57,66,0.84,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:18.5,10,0,9.74,66,01:00:29,01:11:09,7,36
Running,10/16/2022 06:47,FALSE,Carrera,11.05,617,01:19:05,145,167,4.7,183,201,07:09,05:25,88,89,0.77,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,09:33.7,7,0,11.05,89,01:18:09,01:28:39,10,71
Running,1/15/2024 07:20,FALSE,Running,10.57,618,01:02:57,148,176,4.4,196,212,05:57,04:59,69,79,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:00.5,11,0,10.57,79,01:02:36,01:13:50,7,39
Running,7/12/2023 06:36,FALSE,Running,10.63,618,01:07:58,151,172,4.3,186,196,06:24,05:12,41,48,0.84,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:45.4,11,0,10.63,48,01:07:55,01:12:44,7,37
Running,7/4/2023 06:36,FALSE,Running,10.73,619,01:06:20,151,171,4.6,188,201,06:11,04:59,55,62,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:19.5,11,0,10.73,62,01:06:13,01:12:09,7,37
Treadmill Running,6/6/2022 09:33,FALSE,Entrenamiento en cinta,6.8,619,01:13:00,159,179,5,157,190,10:44,08:28,--,--,0.59,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:02.4,6,0,6.8,--,01:09:01,01:13:00,--,--
Running,1/24/2024 07:07,FALSE,Running,10.21,621,01:02:34,153,173,4.3,192,201,06:08,04:58,52,59,0.85,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:03.5,11,0,10.21,59,01:02:27,01:08:10,7,35
Running,2/26/2023 08:21,FALSE,Carrera,10.53,622,01:03:27,158,177,5,192,212,06:02,04:57,56,62,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,05:09.5,7,0,10.53,62,01:02:58,01:07:19,6,31
Running,2/23/2023 07:33,FALSE,Carrera,10.01,623,01:03:19,165,180,5,194,206,06:20,04:53,41,47,0.81,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:53.1,7,0,10.01,47,01:03:09,01:06:17,10,32
Treadmill Running,1/18/2023 12:16,FALSE,Entrenamiento en cinta,10.18,623,01:08:34,151,169,4.8,185,196,06:44,05:28,--,--,0.8,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:34.7,7,0,10.18,--,01:08:03,01:10:08,--,--
Running,2/11/2023 08:21,FALSE,Carrera,10.38,626,01:06:33,157,173,5,190,198,06:25,05:35,53,58,0.82,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:24.1,7,0,10.38,58,01:06:29,01:09:30,6,31
Treadmill Running,7/8/2022 19:44,FALSE,Entrenamiento en cinta,8.13,627,01:20:15,149,167,4.6,160,191,09:52,07:30,--,--,0.63,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:53.3,6,0,8.13,--,01:12:56,01:20:15,--,--
Treadmill Running,5/7/2022 09:56,FALSE,Entrenamiento en cinta,7.12,631,01:10:16,166,182,5,167,236,09:52,05:39,--,--,0.78,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,09:19.8,6,0,7.12,--,01:07:59,01:10:16,--,--
Running,2/19/2024 08:36,FALSE,Running,10.54,633,01:01:16,159,174,4.9,195,208,05:49,04:42,69,68,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:43.7,11,0,10.54,68,01:01:14,01:05:44,6,36
Running,1/31/2024 07:02,FALSE,Running,10.41,635,01:03:38,149,170,4.4,193,206,06:07,04:38,58,66,0.85,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:59.2,11,0,10.41,66,01:03:32,01:08:54,7,36
Running,11/4/2022 07:56,FALSE,Carrera,10.03,636,01:08:50,160,176,5,185,245,06:52,05:39,79,79,0.79,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:41.7,7,0,10.03,79,01:08:16,01:12:47,11,71
Running,8/29/2023 06:35,FALSE,Running,10.68,637,01:06:11,164,180,5,188,199,06:12,05:31,65,72,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:05.1,11,0,10.68,72,01:05:58,01:15:46,7,35
Treadmill Running,8/1/2023 09:39,FALSE,Treadmill Running,10.38,638,01:16:11,150,180,5,163,240,07:21,05:30,--,--,0.82,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,09:31.3,7,0,10.38,--,01:08:28,01:16:11,--,--
Running,2/9/2024 10:20,FALSE,Running,11.08,639,01:03:24,155,175,4.7,197,210,05:43,04:25,65,68,0.89,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:20.8,12,0,11.08,68,01:03:20,01:11:41,6,57
Running,1/30/2024 06:01,FALSE,Running,10.55,640,01:02:50,160,175,4.8,194,203,05:57,04:44,47,42,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:58.9,11,0,10.55,42,01:02:47,01:07:44,7,35
Running,11/13/2022 08:19,FALSE,Carrera,10.37,641,01:11:30,155,170,4.8,191,206,06:54,05:22,76,74,0.76,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:31.2,7,0,10.37,74,01:10:31,01:17:03,7,68
Treadmill Running,7/22/2022 18:12,FALSE,Entrenamiento en cinta,6.8,641,02:06:00,134,184,5,92,240,18:32,07:46,--,--,0.44,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,14:27.2,5,0,6.8,--,01:03:49,02:06:00,--,--
Running,6/18/2023 06:35,FALSE,Running,11.65,643,01:07:48,155,177,4.8,189,201,05:49,04:04,74,83,0.91,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:42.2,8,0,11.65,83,01:07:29,01:12:42,7,37
Running,10/30/2022 07:34,FALSE,Carrera,10.37,643,01:10:59,156,173,5,185,206,06:51,04:49,94,93,0.79,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:44.1,7,0,10.37,93,01:10:25,01:16:46,6,68
Walking,12/10/2022 07:07,FALSE,Caminar,7.15,659,04:12:39,84,115,0.5,35,196,35:23:00,07:46,24,26,0.83,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:20.8,6,0,7.15,26,01:35:31,04:36:05,-413,-392
Running,2/24/2023 07:03,FALSE,Carrera,11.02,661,01:11:34,153,182,5,190,201,06:30,05:03,83,84,0.81,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,08:17.5,7,0,11.02,84,01:11:28,01:18:13,7,55
Running,4/8/2023 07:05,FALSE,Carrera,12.2,667,01:22:40,133,155,3.9,192,206,06:47,05:28,72,73,0.77,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,05:25.5,8,0,12.2,73,01:22:10,01:30:17,1,26
Running,11/24/2023 07:05,FALSE,Running,12.01,670,01:10:20,152,170,4.7,193,203,05:51,04:47,62,71,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:01.4,13,0,12.01,71,01:10:08,01:18:37,7,36
Treadmill Running,7/27/2022 19:20,FALSE,Entrenamiento en cinta,8.26,672,01:15:16,162,181,5,159,192,09:07,07:25,--,--,0.68,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:25.3,6,0,8.26,--,01:07:36,01:15:16,--,--
Running,3/10/2023 07:21,FALSE,Carrera,11.85,675,01:13:33,159,187,5,186,201,06:12,05:02,61,64,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:24.2,8,0,11.85,64,01:13:30,01:25:40,1,26
Running,9/29/2023 06:35,FALSE,Running,12.55,698,01:15:40,152,168,4.8,190,201,06:02,05:23,78,75,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:12.2,13,0,12.55,75,01:15:28,01:18:19,6,41
Running,10/13/2023 06:51,FALSE,Running,12.07,703,01:13:08,153,171,4.9,193,201,06:03,05:11,59,63,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:25.0,13,0,12.07,63,01:12:59,01:16:46,7,41
Running,7/14/2023 06:21,FALSE,Running,12.31,706,01:15:28,154,175,5,187,198,06:08,05:18,70,75,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:39.7,13,0,12.31,75,01:15:18,01:22:02,6,40
Running,4/29/2023 06:52,FALSE,Running,13.41,712,01:20:44,146,173,4.5,191,206,06:01,04:58,85,93,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:55.1,9,0,13.41,93,01:20:33,01:34:36,7,47
Running,12/30/2022 06:36,FALSE,Carrera,12.03,717,01:17:25,150,167,5,193,206,06:26,05:03,53,59,0.8,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:26.9,8,0,12.03,59,01:17:06,01:20:36,10,39
Running,7/22/2023 06:20,FALSE,Running,13.4,728,01:28:46,142,171,3.9,186,199,06:37,04:55,96,99,0.81,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,02:03.5,14,0,13.4,99,01:27:54,01:48:53,7,67
Treadmill Running,7/2/2022 11:14,FALSE,Entrenamiento en cinta,9.23,739,01:27:51,157,173,5,161,241,09:31,08:48,--,--,0.56,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,15:57.5,5,0,9.23,--,01:21:09,01:27:51,--,--
Running,10/27/2023 06:35,FALSE,Running,13.08,764,01:17:53,160,176,5,193,203,05:57,05:08,84,78,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:26.2,14,0,13.08,78,01:17:42,01:24:27,7,55
Running,5/5/2023 06:51,FALSE,Running,15.14,798,01:29:12,149,168,4.8,189,204,05:53,05:12,65,64,0.9,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:44.4,10,0,15.14,64,01:28:56,01:38:22,1,29
Running,12/2/2022 06:53,FALSE,Carrera,13.53,803,01:27:52,157,179,5,192,204,06:30,05:33,55,38,0.8,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,04:20.9,9,0,13.53,38,01:27:46,01:33:01,1,29
Running,11/19/2022 06:45,FALSE,Carrera,14.02,811,01:34:51,142,170,4.5,189,203,06:46,05:01,64,63,0.78,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,06:42.4,9,0,14.02,63,01:33:39,01:45:21,1,26
Running,5/26/2023 06:54,FALSE,Running,15.11,814,01:29:18,149,164,4.9,192,201,05:54,04:57,69,71,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:33.1,10,0,15.11,71,01:29:14,01:34:25,0,29
Running,3/4/2023 06:46,FALSE,×§××¡×¨×× ××××,14.01,825,01:35:47,134,160,4.3,189,204,06:50,05:10,71,76,0.77,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,06:50.4,9,0,14.01,76,01:35:05,01:49:12,0,29
Running,11/4/2023 06:19,FALSE,Running,15.01,846,01:26:03,160,178,5,193,203,05:44,04:44,63,65,0.9,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:02.0,16,0,15.01,65,01:25:43,01:34:56,0,29
Running,3/31/2023 07:28,FALSE,Carrera,15.03,849,01:31:23,143,166,5,187,198,06:05,05:24,81,78,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:08.2,10,0,15.03,78,01:31:19,01:41:31,1,29
Running,12/15/2023 07:06,FALSE,Running,15.3,876,01:27:38,153,179,4.9,196,203,05:44,04:12,92,94,0.89,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,01:28.9,16,0,15.3,94,01:27:33,01:41:37,7,41
Running,4/15/2023 07:17,FALSE,Carrera,16.05,880,01:38:03,145,168,5,191,230,06:07,04:53,80,80,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,08:44.1,10,0,16.05,80,01:37:00,01:50:12,--,29
Running,12/8/2023 06:52,FALSE,Running,15.03,890,01:30:23,149,175,5,192,206,06:01,05:04,94,105,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:08.2,16,0,15.03,105,01:29:38,01:43:32,7,41
Running,12/1/2023 06:51,FALSE,Running,15.01,891,01:29:02,152,178,4.9,194,203,05:56,04:57,81,88,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:03.2,16,0,15.01,88,01:28:56,01:42:48,7,41
Running,1/12/2024 07:07,FALSE,Running,15.01,894,01:27:28,154,183,5,196,208,05:50,04:25,91,100,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:02.8,16,0,15.01,100,01:27:24,01:40:27,7,41
Running,1/5/2024 07:06,FALSE,Running,15.05,894,01:31:20,149,171,5,195,206,06:04,04:38,77,85,0.85,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:15.1,16,0,15.05,85,01:31:06,01:44:53,6,40
Running,5/12/2023 06:35,FALSE,Running,16.12,899,01:38:08,151,169,5,191,201,06:05,05:28,66,70,0.86,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:10.8,11,0,16.12,70,01:37:46,01:50:50,1,29
Running,12/16/2022 07:04,FALSE,Carrera,15.02,911,01:34:13,162,176,5,192,205,06:16,05:36,75,72,0.83,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,03:25.7,10,0,15.02,72,01:34:04,01:39:15,0,26
Running,11/25/2022 06:40,FALSE,Carrera,15.27,913,01:40:04,155,172,5,192,201,06:33,05:41,72,68,0.79,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,05:11.7,10,0,15.27,68,01:39:28,01:44:08,--,29
Running,1/26/2024 07:06,FALSE,Running,16.05,960,01:35:34,157,181,5,193,203,05:57,05:02,86,93,0.87,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:14.6,17,0,16.05,93,01:35:22,01:43:42,7,41
Running,11/10/2023 06:07,FALSE,Running,17.01,966,01:39:59,155,178,5,194,206,05:53,05:02,81,81,0.88,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:03.1,18,0,17.01,81,01:39:52,01:47:53,1,29
Running,12/20/2022 08:13,FALSE,Carrera,0,0,00:00.8,90,91,0,126,126,06:12,12:14,--,--,1.28,0,0,0,0,0,0,0,0,0,0,0,--,00:00,0,00:00,No,00:00.8,1,0,0,--,00:00.8,00:00.8,17,17
Pilates,12/12/2021 08:54,FALSE,Pilates,0,0,00:44:44,0,0,0,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,1,00:00,0,00:00,No,44:44.2,1,0,0,--,00:44:44,00:44:44,--,--
